"","Fecha y Hora","Fecha","Hora","Integrante","Mensaje","Tipo de Mensaje","Cantidad Emojis"
"4065","22/2/22 12:12:12","22/02/2022",12:12:12,"Valen","T lo pido","texto",0
"4066","22/2/22 12:12:18","22/02/2022",12:12:18,"Valen","No se si engualicho o que verga hago yo","texto",0
"4067","22/2/22 12:12:23","22/02/2022",12:12:23,"Valen","adjunto= 00006569-STICKER-2022-02-22-12-12-23.webp","sticker",0
"4068","22/2/22 12:30:12","22/02/2022",12:30:12,"Delfi","uia","texto",0
"4069","22/2/22 12:46:34","22/02/2022",12:46:34,"Valen","adjunto= 00006571-AUDIO-2022-02-22-12-46-34.opus","audio",0
"4070","22/2/22 12:48:58","22/02/2022",12:48:58,"Clari","Jajajjaja","texto",0
"4071","22/2/22 12:49:10","22/02/2022",12:49:10,"Clari","En que lugar geografico paso eso?","texto",0
"4072","22/2/22 12:49:17","22/02/2022",12:49:17,"Valen","Madridddd","texto",0
"4073","22/2/22 12:49:19","22/02/2022",12:49:19,"Valen","En el boliche","texto",0
"4074","22/2/22 12:49:20","22/02/2022",12:49:20,"Valen","Que se llama","texto",0
"4075","22/2/22 12:49:24","22/02/2022",12:49:24,"Valen","Teatro barcelo","texto",0
"4076","22/2/22 12:50:30","22/02/2022",12:50:30,"Clari","Nice","texto",0
"4077","22/2/22 12:50:40","22/02/2022",12:50:40,"Clari","Vos cuando t volves a amsterdam???","texto",0
"4078","22/2/22 14:20:01","22/02/2022",14:20:01,"Michu","Eso 😍","texto",1
"4079","22/2/22 14:20:30","22/02/2022",14:20:30,"Michu","A weno 🧘‍♀️","texto",1
"4080","22/2/22 14:29:41","22/02/2022",14:29:41,"Valen","El 28!!!!!!","texto",0
"4081","22/2/22 14:29:44","22/02/2022",14:29:44,"Valen","adjunto= 00006583-STICKER-2022-02-22-14-29-44.webp","sticker",0
"4082","22/2/22 14:29:49","22/02/2022",14:29:49,"Valen","adjunto= 00006584-STICKER-2022-02-22-14-29-49.webp","sticker",0
"4083","22/2/22 18:29:00","22/02/2022",18:29:00,"Clari","adjunto= 00006585-PHOTO-2022-02-22-18-29-00.jpg","photo",0
"4084","22/2/22 18:29:53","22/02/2022",18:29:53,"Clari","No q paja mama me vio sacar la foto","texto",0
"4085","22/2/22 18:30:53","22/02/2022",18:30:53,"Delfi","JAJAJAJAJA LA POSE","texto",0
"4086","22/2/22 18:31:05","22/02/2022",18:31:05,"Delfi","JAJAJAJ","texto",0
"4087","22/2/22 18:31:08","22/02/2022",18:31:08,"Delfi","concha d la lora","texto",0
"4088","22/2/22 18:32:51","22/02/2022",18:32:51,"Clari","Jijiji","texto",0
"4089","22/2/22 19:13:01","22/02/2022",19:13:01,"Sol","JAJAJAAJJAJA","texto",0
"4090","22/2/22 19:13:09","22/02/2022",19:13:09,"Sol","😍😍😍","texto",3
"4091","22/2/22 19:24:14","22/02/2022",19:24:14,"Valen","AAAA AMOO","texto",0
"4092","22/2/22 19:24:20","22/02/2022",19:24:20,"Valen","JAJAJAJAJAJJAJAJAJAJA","texto",0
"4093","22/2/22 19:24:21","22/02/2022",19:24:21,"Valen","Nmlc","texto",0
"4094","22/2/22 20:07:34","22/02/2022",20:07:34,"Sofi","adjunto= 00006596-PHOTO-2022-02-22-20-07-34.jpg","photo",0
"4095","22/2/22 20:07:35","22/02/2022",20:07:35,"Sofi","chicas","texto",0
"4096","22/2/22 20:07:37","22/02/2022",20:07:37,"Sofi","vi esto","texto",0
"4097","22/2/22 20:07:40","22/02/2022",20:07:40,"Sofi","y no me genei","texto",0
"4098","22/2/22 20:07:42","22/02/2022",20:07:42,"Sofi","genero","texto",0
"4099","22/2/22 20:07:43","22/02/2022",20:07:43,"Sofi","NADA","texto",0
"4100","22/2/22 20:07:50","22/02/2022",20:07:50,"Sofi","jaja tipo absolutamente nada","texto",0
"4101","22/2/22 20:08:07","22/02/2022",20:08:07,"Sofi","tipo se que son amigos pero hasta me pondria contenta por ellos si salen","texto",0
"4102","22/2/22 20:11:42","22/02/2022",20:11:42,"Michu","AMIGA","texto",0
"4103","22/2/22 20:11:46","22/02/2022",20:11:46,"Michu","Progreso!!!!!","texto",0
"4104","22/2/22 20:11:48","22/02/2022",20:11:48,"Michu","QUE BIENN","texto",0
"4105","22/2/22 20:11:53","22/02/2022",20:11:53,"Michu","Proud kuatzyn 🤗","texto",1
"4106","22/2/22 20:11:57","22/02/2022",20:11:57,"Michu","🤝","texto",1
"4107","22/2/22 20:13:09","22/02/2022",20:13:09,"Sol","Soy fan de lo alto q estas vibrando🧘‍♀️🧘‍♀️🧘‍♀️🧚🏼🧚🏼✨✨","texto",7
"4108","22/2/22 20:16:59","22/02/2022",20:16:59,"Taty","Amo!!!","texto",0
"4109","22/2/22 20:17:06","22/02/2022",20:17:06,"Taty","Que bueno ami lpm","texto",0
"4110","22/2/22 20:18:39","22/02/2022",20:18:39,"Clari","Bien ahii","texto",0
"4111","22/2/22 20:22:13","22/02/2022",20:22:13,"Valen","Que buenooooo sofiiiiiiii","texto",0
"4112","22/2/22 20:22:16","22/02/2022",20:22:16,"Valen","Progressssss","texto",0
"4113","22/2/22 20:46:50","22/02/2022",20:46:50,"Sofi","siiii","texto",0
"4114","22/2/22 20:46:53","22/02/2022",20:46:53,"Sofi","gracias las amo!!!","texto",0
"4115","22/2/22 21:22:10","22/02/2022",21:22:10,"Delfi","malllll rt amiga ✨✨✨✨✨✨🙏🏼🙏🏼🙏🏼🙏🏼🥰🥰🥰🥰","texto",14
"4116","22/2/22 21:39:41","22/02/2022",21:39:41,"Pau","QUE POTRA","texto",0
"4117","22/2/22 21:40:19","22/02/2022",21:40:19,"Delfi","alguna quiere crobar tecno free el viernes","texto",0
"4118","22/2/22 21:40:34","22/02/2022",21:40:34,"Pau","Es tecno?","texto",0
"4119","22/2/22 21:40:40","22/02/2022",21:40:40,"Pau","Ya fuiste?","texto",0
"4120","22/2/22 21:40:46","22/02/2022",21:40:46,"Delfi","si","texto",0
"4121","22/2/22 21:40:53","22/02/2022",21:40:53,"Pau","EIEEUUEUU","texto",0
"4122","22/2/22 21:40:55","22/02/2022",21:40:55,"Pau","BIEN","texto",0
"4123","22/2/22 21:41:03","22/02/2022",21:41:03,"Pau","Y estuvo bueno?","texto",0
"4124","22/2/22 21:41:10","22/02/2022",21:41:10,"Delfi","si re","texto",0
"4125","22/2/22 21:41:12","22/02/2022",21:41:12,"Delfi","sofi tmb fue","texto",0
"4126","22/2/22 21:41:15","22/02/2022",21:41:15,"Pau","adjunto= 00006628-AUDIO-2022-02-22-21-41-14.opus","audio",0
"4127","22/2/22 21:41:22","22/02/2022",21:41:22,"Pau","Bueno dale VAYAMOS","texto",0
"4128","22/2/22 21:41:38","22/02/2022",21:41:38,"Pau","A mi me copa si somos variad","texto",0
"4129","22/2/22 21:41:58","22/02/2022",21:41:58,"Pau","De a dos no se si iria porque necesito mas ESTIMULO","texto",0
"4130","22/2/22 21:42:20","22/02/2022",21:42:20,"Delfi","sisis obvio por eso me gustaría ir todas","texto",0
"4131","22/2/22 21:42:27","22/02/2022",21:42:27,"Delfi","o muchas ah","texto",0
"4132","22/2/22 21:42:32","22/02/2022",21:42:32,"Delfi","que hace mucho no salimos","texto",0
"4133","22/2/22 21:42:36","22/02/2022",21:42:36,"Delfi","o otra cosa lo que quieran","texto",0
"4134","22/2/22 21:42:42","22/02/2022",21:42:42,"Delfi","pero bueno esto es free","texto",0
"4135","22/2/22 21:42:50","22/02/2022",21:42:50,"Delfi","entonces 😮‍💨😮‍💨💅💅","texto",6
"4136","22/2/22 21:44:03","22/02/2022",21:44:03,"Delfi","si osea","texto",0
"4137","22/2/22 21:44:04","22/02/2022",21:44:04,"Pau","EXACTO","texto",0
"4138","22/2/22 21:44:12","22/02/2022",21:44:12,"Pau","ME CEBA ESO","texto",0
"4139","22/2/22 21:44:21","22/02/2022",21:44:21,"Pau","tipo pasaroa BOMBA GRATIS","texto",0
"4140","22/2/22 21:44:25","22/02/2022",21:44:25,"Pau","Contame","texto",0
"4141","22/2/22 21:44:49","22/02/2022",21:44:49,"Delfi","es tecno pero no es rave tipo falopa y todo matado","texto",0
"4142","22/2/22 21:44:49","22/02/2022",21:44:49,"Delfi","sino que es un boliche","texto",0
"4143","22/2/22 21:44:50","22/02/2022",21:44:50,"Delfi","osea no se puede fumar adentro etc","texto",0
"4144","22/2/22 21:45:08","22/02/2022",21:45:08,"Pau","adjunto= 00006646-STICKER-2022-02-22-21-45-07.webp","sticker",0
"4145","22/2/22 21:45:13","22/02/2022",21:45:13,"Delfi","SI","texto",0
"4146","22/2/22 21:45:21","22/02/2022",21:45:21,"Delfi","osea tenes que pasar antes de la 1.30","texto",0
"4147","22/2/22 21:45:23","22/02/2022",21:45:23,"Delfi","☹️","texto",1
"4148","22/2/22 21:45:25","22/02/2022",21:45:25,"Pau","ME COPA","texto",0
"4149","22/2/22 21:45:31","22/02/2022",21:45:31,"Pau","esa adrenalina","texto",0
"4150","22/2/22 21:45:38","22/02/2022",21:45:38,"Pau","Hace mucho que no la siento","texto",0
"4151","22/2/22 21:45:43","22/02/2022",21:45:43,"Delfi","hahahahahshdhaha","texto",0
"4152","22/2/22 21:45:44","22/02/2022",21:45:44,"Delfi","mal","texto",0
"4153","22/2/22 21:45:51","22/02/2022",21:45:51,"Delfi","re del dni +17","texto",0
"4154","22/2/22 21:45:57","22/02/2022",21:45:57,"Delfi","🤭","texto",1
"4155","22/2/22 21:49:46","22/02/2022",21:49:46,"Clari","Yo no voy a estarrr","texto",0
"4156","22/2/22 21:52:42","22/02/2022",21:52:42,"Pau","Sepeeeeee","texto",0
"4157","22/2/22 22:01:20","22/02/2022",22:01:20,"Michu","Yoooooo","texto",0
"4158","22/2/22 22:01:38","22/02/2022",22:01:38,"Michu","S0b4","texto",0
"4159","22/2/22 22:01:45","22/02/2022",22:01:45,"Michu","JAJAJAJAJ","texto",0
"4160","22/2/22 22:04:33","22/02/2022",22:04:33,"Delfi","gooooood","texto",0
"4161","22/2/22 22:04:41","22/02/2022",22:04:41,"Delfi","adjunto= 00006663-PHOTO-2022-02-22-22-04-41.jpg","photo",0
"4162","22/2/22 22:52:15","22/02/2022",22:52:15,"Sofi","q hacenn","texto",0
"4163","22/2/22 22:53:02","22/02/2022",22:53:02,"Delfi","palermoo","texto",0
"4164","22/2/22 22:53:44","22/02/2022",22:53:44,"Delfi","volviendo a z norte","texto",0
"4165","22/2/22 22:54:35","22/02/2022",22:54:35,"Sofi","esooo","texto",0
"4166","22/2/22 22:54:37","22/02/2022",22:54:37,"Sofi","haciendo q","texto",0
"4167","22/2/22 23:03:11","22/02/2022",23:03:11,"Delfi","yendoa. mi casa a ver euphoria","texto",0
"4168","22/2/22 23:03:17","22/02/2022",23:03:17,"Delfi","o dormir directamente","texto",0
"4169","22/2/22 23:03:31","22/02/2022",23:03:31,"Clari","Toy con trini","texto",0
"4170","22/2/22 23:03:38","22/02/2022",23:03:38,"Clari","Ahora en un toque se va","texto",0
"4171","22/2/22 23:09:30","22/02/2022",23:09:30,"Sofi","omhgggg","texto",0
"4172","22/2/22 23:20:13","22/02/2022",23:20:13,"Clari","Ya se fue","texto",0
"4173","22/2/22 23:20:20","22/02/2022",23:20:20,"Clari","Toy bien con todo","texto",0
"4174","22/2/22 23:20:20","22/02/2022",23:20:20,"Clari","Je","texto",0
"4175","22/2/22 23:20:28","22/02/2022",23:20:28,"Clari","Happy :)","texto",0
"4176","22/2/22 23:23:37","22/02/2022",23:23:37,"Taty","Que bueno!!!","texto",0
"4177","23/2/22 5:53:13","23/02/2022",05:53:13,"Valen","Que pasoooooii","texto",0
"4178","23/2/22 10:46:01","23/02/2022",10:46:01,"Michu","Chicas","texto",0
"4179","23/2/22 10:46:03","23/02/2022",10:46:03,"Michu","La re putisima madre","texto",0
"4180","23/2/22 10:46:13","23/02/2022",10:46:13,"Michu","adjunto= 00006682-PHOTO-2022-02-23-10-46-13.jpg","photo",0
"4181","23/2/22 10:46:16","23/02/2022",10:46:16,"Michu","ESTOY TODA VESTIDA","texto",0
"4182","23/2/22 10:46:19","23/02/2022",10:46:19,"Michu","NO ENTIENDO","texto",0
"4183","23/2/22 10:46:20","23/02/2022",10:46:20,"Michu","Miren","texto",0
"4184","23/2/22 10:46:29","23/02/2022",10:46:29,"Michu","adjunto= 00006686-VIDEO-2022-02-23-10-46-29.mp4","video",0
"4185","23/2/22 10:46:47","23/02/2022",10:46:47,"Michu","WACHK NO ENTIENDO VOY A LLORAR PORQUE ME BAJAN TODOS LOS VIDEOS😢😢😢😢😢😢😢😢😢","texto",9
"4186","23/2/22 10:47:01","23/02/2022",10:47:01,"Michu","Ya no se que hacer todos las putas cuentas me las bajan encima esta es privada","texto",0
"4187","23/2/22 10:47:03","23/02/2022",10:47:03,"Delfi","adjunto= 00006689-AUDIO-2022-02-23-10-47-03.opus","audio",0
"4188","23/2/22 10:47:30","23/02/2022",10:47:30,"Michu","no see blda","texto",0
"4189","23/2/22 10:47:35","23/02/2022",10:47:35,"Michu","Hay gente en BIKINI haciendolo","texto",0
"4190","23/2/22 10:47:37","23/02/2022",10:47:37,"Michu","Tipo ?????","texto",0
"4191","23/2/22 10:47:48","23/02/2022",10:47:48,"Michu","Y a mi cuando hice un video en bikini y pantalon me lo bajaron","texto",0
"4192","23/2/22 10:47:49","23/02/2022",10:47:49,"Delfi","hay que tocarse las tetas y eso?","texto",0
"4193","23/2/22 10:47:55","23/02/2022",10:47:55,"Delfi","jsjsjsjsjs","texto",0
"4194","23/2/22 10:48:05","23/02/2022",10:48:05,"Delfi","adjunto= 00006696-AUDIO-2022-02-23-10-48-05.opus","audio",0
"4195","23/2/22 10:48:14","23/02/2022",10:48:14,"Michu","Si jajajajaja","texto",0
"4196","23/2/22 10:48:15","23/02/2022",10:48:15,"Michu","Te juro","texto",0
"4197","23/2/22 10:48:24","23/02/2022",10:48:24,"Michu","Te juro que el baile es asi y la gente lo hace con menos ropa no se","texto",0
"4198","23/2/22 10:48:34","23/02/2022",10:48:34,"Michu","JJAJAJ ya jo hay esolicacion","texto",0
"4199","23/2/22 10:48:36","23/02/2022",10:48:36,"Delfi","no podes como","texto",0
"4200","23/2/22 10:48:40","23/02/2022",10:48:40,"Delfi","pedir revisión?","texto",0
"4201","23/2/22 10:50:01","23/02/2022",10:50:01,"Michu","Si","texto",0
"4202","23/2/22 10:50:05","23/02/2022",10:50:05,"Michu","Nada nunca hacen nada","texto",0
"4203","23/2/22 10:50:07","23/02/2022",10:50:07,"Michu","Lea chupa un huev","texto",0
"4204","23/2/22 11:26:03","23/02/2022",11:26:03,"Delfi","que paja","texto",0
"4205","23/2/22 11:26:05","23/02/2022",11:26:05,"Delfi",":(","texto",0
"4206","23/2/22 12:16:40","23/02/2022",12:16:40,"Pau","JOTTTTT","texto",0
"4207","23/2/22 12:33:47","23/02/2022",12:33:47,"Valen","Jajajaja el video es asi","texto",0
"4208","23/2/22 12:33:50","23/02/2022",12:33:50,"Valen","Adoro ese video","texto",0
"4209","23/2/22 12:33:54","23/02/2022",12:33:54,"Valen","Nunca lo hice igual","texto",0
"4210","23/2/22 12:33:56","23/02/2022",12:33:56,"Valen","Pero quiero","texto",0
"4211","23/2/22 12:34:03","23/02/2022",12:34:03,"Valen","Volve a subirlo","texto",0
"4212","23/2/22 12:34:04","23/02/2022",12:34:04,"Valen","Ah","texto",0
"4213","23/2/22 12:34:07","23/02/2022",12:34:07,"Valen","adjunto= 00006715-STICKER-2022-02-23-12-34-07.webp","sticker",0
"4214","23/2/22 12:35:23","23/02/2022",12:35:23,"Clari","Que gedes q sooonnnnncndocnsolc","texto",0
"4215","23/2/22 12:46:09","23/02/2022",12:46:09,"Taty","Que paja literal no se te ve nada","texto",0
"4216","23/2/22 12:46:13","23/02/2022",12:46:13,"Taty",":(","texto",0
"4217","23/2/22 13:18:57","23/02/2022",13:18:57,"Clari","Ai me edsta andando muy mal el telefoo","texto",0
"4218","23/2/22 13:19:04","23/02/2022",13:19:04,"Clari","Que ganas de joder","texto",0
"4219","23/2/22 13:29:08","23/02/2022",13:29:08,"Valen","JAJAJ entendi coger","texto",0
"4220","23/2/22 13:29:11","23/02/2022",13:29:11,"Valen","Te iba a decir","texto",0
"4221","23/2/22 13:29:12","23/02/2022",13:29:12,"Valen","Same amiga","texto",0
"4222","23/2/22 13:29:14","23/02/2022",13:29:14,"Sofi","bebas","texto",0
"4223","23/2/22 13:29:15","23/02/2022",13:29:15,"Valen","Porqueeeee","texto",0
"4224","23/2/22 13:29:21","23/02/2022",13:29:21,"Sofi","ya tengo el ultimo demo del tema de trap","texto",0
"4225","23/2/22 13:29:26","23/02/2022",13:29:26,"Valen","A verrrr","texto",0
"4226","23/2/22 13:29:27","23/02/2022",13:29:27,"Sofi","solo faltan regrabar todas las voces","texto",0
"4227","23/2/22 13:29:27","23/02/2022",13:29:27,"Valen","Mandalooo","texto",0
"4228","23/2/22 13:29:37","23/02/2022",13:29:37,"Sofi","y despues eze lo mezcla y hace el master","texto",0
"4229","23/2/22 13:29:43","23/02/2022",13:29:43,"Sofi","y mo mando a la distribuidora","texto",0
"4230","23/2/22 13:29:44","23/02/2022",13:29:44,"Sofi","!!!!","texto",0
"4231","23/2/22 13:29:56","23/02/2022",13:29:56,"Clari","amooooo","texto",0
"4232","23/2/22 13:29:57","23/02/2022",13:29:57,"Clari","vamooo","texto",0
"4233","23/2/22 13:30:00","23/02/2022",13:30:00,"Pau","Que hijo de puta el intendente","texto",0
"4234","23/2/22 13:30:18","23/02/2022",13:30:18,"Valen","Aiiiii","texto",0
"4235","23/2/22 13:30:18","23/02/2022",13:30:18,"Valen","Que masa amiga","texto",0
"4236","23/2/22 13:30:21","23/02/2022",13:30:21,"Sofi","todos quieren cometa aca","texto",0
"4237","23/2/22 13:30:36","23/02/2022",13:30:36,"Pau","adjunto= 00006739-STICKER-2022-02-23-13-30-35.webp","sticker",0
"4238","23/2/22 13:30:36","23/02/2022",13:30:36,"Sofi","todos ñoquis","texto",0
"4239","23/2/22 13:30:44","23/02/2022",13:30:44,"Pau","adjunto= 00006741-STICKER-2022-02-23-13-30-43.webp","sticker",0
"4240","23/2/22 13:30:47","23/02/2022",13:30:47,"Pau","Asi","texto",0
"4241","23/2/22 13:30:55","23/02/2022",13:30:55,"Sofi","asi","texto",0
"4242","23/2/22 13:31:00","23/02/2022",13:31:00,"Sofi","ese dticker me calienta","texto",0
"4243","23/2/22 13:31:01","23/02/2022",13:31:01,"Sofi","un poco","texto",0
"4244","23/2/22 13:32:55","23/02/2022",13:32:55,"Michu","JAJAJAJAJAJJAJJAJAJAJAJAJAJAJJAJAJAJAJASJJSJAJAJAJAJWJWJA","texto",0
"4245","23/2/22 13:33:07","23/02/2022",13:33:07,"Clari","AJJAJAJJAJAJJAJAJAJJAJAJAJAJAJAJJAJA","texto",0
"4246","23/2/22 13:33:13","23/02/2022",13:33:13,"Clari","miren esto","texto",0
"4247","23/2/22 13:33:15","23/02/2022",13:33:15,"Michu","adjunto= 00006749-STICKER-2022-02-23-13-33-15.webp","sticker",0
"4248","23/2/22 13:33:29","23/02/2022",13:33:29,"Michu","DALE DALE DALE CIWBONEOVENOGV","texto",0
"4249","23/2/22 13:33:32","23/02/2022",13:33:32,"Pau","Tocate sola","texto",0
"4250","23/2/22 13:36:38","23/02/2022",13:36:38,"Sofi","adjunto= 00006752-PHOTO-2022-02-23-13-36-38.jpg","photo",0
"4251","23/2/22 13:37:25","23/02/2022",13:37:25,"Sofi","cachorra de leche","texto",0
"4252","23/2/22 13:43:10","23/02/2022",13:43:10,"Delfi","🫁","texto",1
"4253","23/2/22 13:43:16","23/02/2022",13:43:16,"Delfi","😮‍💨","texto",2
"4254","23/2/22 14:04:51","23/02/2022",14:04:51,"Sol","Aaaaaaaa laaaaaa manijaaaaa","texto",0
"4255","23/2/22 14:07:04","23/02/2022",14:07:04,"Sofi","siiii","texto",0
"4256","23/2/22 14:10:03","23/02/2022",14:10:03,"Valen","Chicas tengo un miedo","texto",0
"4257","23/2/22 14:10:04","23/02/2022",14:10:04,"Valen","Ósea voy a manejar en Europa","texto",0
"4258","23/2/22 14:10:04","23/02/2022",14:10:04,"Valen","Porque estamos alquilando un auto","texto",0
"4259","23/2/22 14:11:04","23/02/2022",14:11:04,"Clari","osss","texto",0
"4260","23/2/22 14:11:10","23/02/2022",14:11:10,"Clari","pero porq tenes miedo??","texto",0
"4261","23/2/22 14:11:19","23/02/2022",14:11:19,"Clari","re pense q eran mas tranca q acaç","texto",0
"4262","23/2/22 14:12:09","23/02/2022",14:12:09,"Sofi","uuuuu","texto",0
"4263","23/2/22 14:12:15","23/02/2022",14:12:15,"Sofi","pensa que manejan todos bien","texto",0
"4264","23/2/22 14:12:26","23/02/2022",14:12:26,"Sofi","osea todos respetan todo lo que te enseñaron en la escuela de manejo","texto",0
"4265","23/2/22 14:12:33","23/02/2022",14:12:33,"Sofi","que aca no lo pensamos porque nadie lo respeta","texto",0
"4266","23/2/22 14:12:35","23/02/2022",14:12:35,"Valen","Sisisisi todos re manejan bien","texto",0
"4267","23/2/22 14:12:37","23/02/2022",14:12:37,"Delfi","claro es eso para mi","texto",0
"4268","23/2/22 14:12:41","23/02/2022",14:12:41,"Valen","Entonces tengo q estar atenta a no","texto",0
"4269","23/2/22 14:12:44","23/02/2022",14:12:44,"Valen","Manejar mal","texto",0
"4270","23/2/22 14:12:48","23/02/2022",14:12:48,"Sofi","tipo el que tiene derecho de paso no va a frenar porque sabe que lo vas a dejar pasar","texto",0
"4271","23/2/22 14:12:52","23/02/2022",14:12:52,"Sofi","claro","texto",0
"4272","23/2/22 14:13:00","23/02/2022",14:13:00,"Sofi","solo tenes que cumplir lo que aca nadie cumple jajajaja","texto",0
"4273","23/2/22 14:13:02","23/02/2022",14:13:02,"Sofi","y estas bien","texto",0
"4274","23/2/22 14:13:24","23/02/2022",14:13:24,"Valen","adjunto= 00006776-STICKER-2022-02-23-14-13-24.webp","sticker",0
"4275","23/2/22 14:13:26","23/02/2022",14:13:26,"Valen","Yo no cumplo una verga","texto",0
"4276","23/2/22 14:13:27","23/02/2022",14:13:27,"Valen","Bueno","texto",0
"4277","23/2/22 14:13:29","23/02/2022",14:13:29,"Valen","Veremos","texto",0
"4278","23/2/22 14:14:47","23/02/2022",14:14:47,"Michu","Jajajajajajajajaj","texto",0
"4279","23/2/22 14:14:49","23/02/2022",14:14:49,"Michu","Mal viaje","texto",0
"4280","23/2/22 14:14:51","23/02/2022",14:14:51,"Michu","Pero muy chill","texto",0
"4281","23/2/22 15:19:02","23/02/2022",15:19:02,"Valen","AAA AMO EL AITO","texto",0
"4282","23/2/22 15:19:11","23/02/2022",15:19:11,"Valen","Es un Peugeot 208 NUEVO","texto",0
"4283","23/2/22 15:20:37","23/02/2022",15:20:37,"Michu","ESTA GOD","texto",0
"4284","23/2/22 15:20:38","23/02/2022",15:20:38,"Michu","MANDA VIDEO","texto",0
"4285","23/2/22 15:20:44","23/02/2022",15:20:44,"Michu","Yo vi un cideo de tik toj q lo mostraba","texto",0
"4286","23/2/22 15:20:44","23/02/2022",15:20:44,"Michu","Lol","texto",0
"4287","23/2/22 15:21:04","23/02/2022",15:21:04,"Sol","Avergaaaa","texto",0
"4288","23/2/22 15:22:05","23/02/2022",15:22:05,"Valen","adjunto= 00006790-VIDEO-2022-02-23-15-22-05.mp4","video",0
"4289","23/2/22 15:22:06","23/02/2022",15:22:06,"Valen","adjunto= 00006791-VIDEO-2022-02-23-15-22-06.mp4","video",0
"4290","23/2/22 15:22:06","23/02/2022",15:22:06,"Valen","adjunto= 00006792-VIDEO-2022-02-23-15-22-06.mp4","video",0
"4291","23/2/22 15:22:07","23/02/2022",15:22:07,"Valen","adjunto= 00006793-PHOTO-2022-02-23-15-22-07.jpg","photo",0
"4292","23/2/22 15:22:08","23/02/2022",15:22:08,"Valen","adjunto= 00006794-PHOTO-2022-02-23-15-22-08.jpg","photo",0
"4293","23/2/22 15:22:09","23/02/2022",15:22:09,"Valen","Lo amo","texto",0
"4294","23/2/22 15:22:55","23/02/2022",15:22:55,"Sofi","A LA VERGA","texto",0
"4295","23/2/22 15:22:57","23/02/2022",15:22:57,"Sofi","ES HERMOSO","texto",0
"4296","23/2/22 15:23:01","23/02/2022",15:23:01,"Sofi","ES MUY MUY MUY LINDO BOLUSA","texto",0
"4297","23/2/22 15:23:43","23/02/2022",15:23:43,"Sol","QUEEEEE","texto",0
"4298","23/2/22 15:23:50","23/02/2022",15:23:50,"Michu","ME JAGO CACA","texto",0
"4299","23/2/22 15:23:51","23/02/2022",15:23:51,"Sol","A la mierda","texto",0
"4300","23/2/22 15:23:52","23/02/2022",15:23:52,"Sol","Q ni el","texto",0
"4301","23/2/22 15:23:53","23/02/2022",15:23:53,"Michu","quiero un auto nuevo lpm","texto",0
"4302","23/2/22 15:23:54","23/02/2022",15:23:54,"Sol","Nivel","texto",0
"4303","23/2/22 15:24:12","23/02/2022",15:24:12,"Michu","JAJAJAJAJA EL TR AMO","texto",0
"4304","23/2/22 15:24:30","23/02/2022",15:24:30,"Michu","LOS DETALLES ROJOS ME MATAN 😍","texto",1
"4305","23/2/22 15:24:34","23/02/2022",15:24:34,"Michu","Es muy TRVP","texto",0
"4306","23/2/22 15:24:36","23/02/2022",15:24:36,"Michu","Quiero!!!!!","texto",0
"4307","23/2/22 15:24:38","23/02/2022",15:24:38,"Michu","Ice ice","texto",0
"4308","23/2/22 15:25:48","23/02/2022",15:25:48,"Valen","Nono es a lo amo","texto",0
"4309","23/2/22 15:25:55","23/02/2022",15:25:55,"Valen","Yo tmb","texto",0
"4310","23/2/22 15:25:58","23/02/2022",15:25:58,"Valen","Y el mío ya quemado","texto",0
"4311","23/2/22 15:26:19","23/02/2022",15:26:19,"Valen","Toy obsesionada","texto",0
"4312","23/2/22 15:26:22","23/02/2022",15:26:22,"Valen","Y en negro es más lindo","texto",0
"4313","23/2/22 17:14:25","23/02/2022",17:14:25,"Delfi","tengo casa sola en un rato que hacemoooooo","texto",0
"4314","23/2/22 17:14:26","23/02/2022",17:14:26,"Delfi","ahre","texto",0
"4315","23/2/22 17:14:58","23/02/2022",17:14:58,"Delfi","adjunto= 00006817-PHOTO-2022-02-23-17-14-58.jpg","photo",0
"4316","23/2/22 17:43:44","23/02/2022",17:43:44,"Taty","adjunto= 00006818-AUDIO-2022-02-23-17-43-44.opus","audio",0
"4317","23/2/22 17:58:48","23/02/2022",17:58:48,"Sofi","BOEEEEE","texto",0
"4318","23/2/22 20:32:21","23/02/2022",20:32:21,"Pau","Che alguna me llamo?","texto",0
"4319","23/2/22 20:32:39","23/02/2022",20:32:39,"Clari","hey hey hey hey","texto",0
"4320","23/2/22 20:32:48","23/02/2022",20:32:48,"Clari","le tengo ganas a MECH","texto",0
"4321","23/2/22 20:32:52","23/02/2022",20:32:52,"Clari","no bueno","texto",0
"4322","23/2/22 20:33:06","23/02/2022",20:33:06,"Clari","yo no puedo porq es el cumple de matthew y nos vamos a cenar y cojer","texto",0
"4323","23/2/22 20:33:06","23/02/2022",20:33:06,"Clari","je","texto",0
"4324","23/2/22 20:35:44","23/02/2022",20:35:44,"Pau","adjunto= 00006826-STICKER-2022-02-23-20-35-43.webp","sticker",0
"4325","23/2/22 20:37:29","23/02/2022",20:37:29,"Clari","che","texto",0
"4326","23/2/22 20:37:32","23/02/2022",20:37:32,"Clari","todas","texto",0
"4327","23/2/22 20:37:34","23/02/2022",20:37:34,"Taty","JAJAJAJAJJAJAJA","texto",0
"4328","23/2/22 20:37:35","23/02/2022",20:37:35,"Taty","!!!","texto",0
"4329","23/2/22 20:37:37","23/02/2022",20:37:37,"Clari","me devolvieron lo de pasline","texto",0
