Fecha y Hora,Fecha,Hora,Integrante,Mensaje,Tipo de Mensaje,Cantidad Emojis
23/2/22 20:33:06,23/02/2022,20:33:06,Clari,je,texto,
23/2/22 20:35:44,23/02/2022,20:35:44,Pau,adjunto= 00006826-STICKER-2022-02-23-20-35-43.webp,sticker,
23/2/22 20:37:29,23/02/2022,20:37:29,Clari,che,texto,
23/2/22 20:37:32,23/02/2022,20:37:32,Clari,todas,texto,
23/2/22 20:37:34,23/02/2022,20:37:34,Taty,JAJAJAJAJJAJAJA,texto,
23/2/22 20:37:35,23/02/2022,20:37:35,Taty,!!!,texto,
23/2/22 20:37:37,23/02/2022,20:37:37,Clari,me devolvieron lo de pasline,texto,
23/2/22 20:37:40,23/02/2022,20:37:40,Clari,fijense,texto,
23/2/22 20:37:42,23/02/2022,20:37:42,Clari,lo de navidad,texto,
23/2/22 20:37:43,23/02/2022,20:37:43,Pau,De que,texto,
23/2/22 20:37:44,23/02/2022,20:37:44,Taty,A mi también !!,texto,
23/2/22 20:37:49,23/02/2022,20:37:49,Taty,Ósea en su momento,texto,
23/2/22 20:37:55,23/02/2022,20:37:55,Clari,ah no a mi ahora,texto,
23/2/22 20:37:56,23/02/2022,20:37:56,Clari,AJJAJAJÇ,texto,
23/2/22 20:51:53,23/02/2022,20:51:53,Michu,Pre coger y vos recordando a david queriendo darme matraca 😍🥰😇,texto,
23/2/22 20:51:59,23/02/2022,20:51:59,Michu,Clave,texto,
23/2/22 22:41:56,23/02/2022,22:41:56,Pau,adjunto= 00006841-PHOTO-2022-02-23-22-41-55.jpg,photo,
23/2/22 22:42:03,23/02/2022,22:42:03,Pau,MIREN LOS OJOS QUE TIENE,texto,
23/2/22 22:43:20,23/02/2022,22:43:20,Michu,Etffffff,texto,
23/2/22 22:43:25,23/02/2022,22:43:25,Michu,A la mierdaaaa,texto,
24/2/22 0:58:41,24/02/2022,0:58:41,Taty,A la mierda,texto,
24/2/22 0:58:50,24/02/2022,0:58:50,Taty,Estoy haciendo caca y ahora tengo miedo que aparezca una en el inodoro,texto,
24/2/22 0:58:51,24/02/2022,0:58:51,Taty,JAJAJA,texto,
24/2/22 0:58:52,24/02/2022,0:58:52,Taty,loca,texto,
24/2/22 0:58:56,24/02/2022,0:58:56,Pau,JAAJAJAJAJAJAJAJA,texto,
24/2/22 0:59:02,24/02/2022,0:59:02,Pau,Pensa que no podria,texto,
24/2/22 0:59:03,24/02/2022,0:59:03,Pau,Aparecer,texto,
24/2/22 0:59:11,24/02/2022,0:59:11,Pau,Porque vive en la tierra,texto,
24/2/22 1:00:08,24/02/2022,1:00:08,Clari,wacho,texto,
24/2/22 1:00:25,24/02/2022,1:00:25,Clari,matthew me dijo q estan bombardeando kiev,texto,
24/2/22 1:00:32,24/02/2022,1:00:32,Clari,miedo,texto,
24/2/22 1:00:34,24/02/2022,1:00:34,Clari,miedooooo,texto,
24/2/22 1:00:37,24/02/2022,1:00:37,Pau,Que es eso?,texto,
24/2/22 1:00:42,24/02/2022,1:00:42,Clari,la capital de ukrania,texto,
24/2/22 1:00:46,24/02/2022,1:00:46,Pau,Ah si,texto,
24/2/22 1:00:48,24/02/2022,1:00:48,Pau,Terrible,texto,
24/2/22 1:00:48,24/02/2022,1:00:48,Taty,Ah si me enteré,texto,
24/2/22 1:00:51,24/02/2022,1:00:51,Taty,Que horror,texto,
24/2/22 1:00:52,24/02/2022,1:00:52,Pau,Las guerrAs,texto,
24/2/22 1:00:54,24/02/2022,1:00:54,Pau,Absurdo,texto,
24/2/22 1:00:54,24/02/2022,1:00:54,Clari,aparte eeuu dijo q queria q argentina los ayudeç,texto,
24/2/22 1:00:57,24/02/2022,1:00:57,Taty,Es verdad Fiuf !!!,texto,
24/2/22 1:00:59,24/02/2022,1:00:59,Pau,Muy absurdo,texto,
24/2/22 1:00:59,24/02/2022,1:00:59,Clari,tipo,texto,
24/2/22 1:01:03,24/02/2022,1:01:03,Clari,plois no,texto,
24/2/22 1:01:04,24/02/2022,1:01:04,Taty,WTF,texto,
24/2/22 1:01:07,24/02/2022,1:01:07,Taty,yo no gracias,texto,
24/2/22 1:01:10,24/02/2022,1:01:10,Taty,No tengo el sticker JAJAJ,texto,
24/2/22 1:01:35,24/02/2022,1:01:35,Pau,Los hijos de remil putas que declaran las guerras no son los que van a combatir. Que vayam ellos a ver si tienen los huevos,texto,
24/2/22 1:01:38,24/02/2022,1:01:38,Pau,adjunto= 00006874-STICKER-2022-02-24-01-01-37.webp,sticker,
24/2/22 1:01:44,24/02/2022,1:01:44,Pau,Los odio,texto,
24/2/22 1:01:53,24/02/2022,1:01:53,Pau,Quienes se creen que son,texto,
24/2/22 1:02:13,24/02/2022,1:02:13,Taty,JAJAJAJA,texto,
24/2/22 1:02:16,24/02/2022,1:02:16,Taty,Total,texto,
24/2/22 1:02:30,24/02/2022,1:02:30,Pau,Alguien sabe porque es?,texto,
24/2/22 1:02:35,24/02/2022,1:02:35,Pau,Todo el quilombo ese?,texto,
24/2/22 1:03:28,24/02/2022,1:03:28,Pau,Se acuerdan cuando alberto fue a ver a putin hace 3 semanas,texto,
24/2/22 1:03:35,24/02/2022,1:03:35,Pau,Reverendo tarado JAAJJAJAJAJA,texto,
24/2/22 1:03:41,24/02/2022,1:03:41,Pau,Odio que usen a la pobre gente,texto,
24/2/22 1:03:42,24/02/2022,1:03:42,Pau,Dios,texto,
24/2/22 1:03:47,24/02/2022,1:03:47,Pau,Por intereses,texto,
24/2/22 1:03:48,24/02/2022,1:03:48,Pau,Asi,texto,
24/2/22 1:03:51,24/02/2022,1:03:51,Pau,Tipo,texto,
24/2/22 1:04:07,24/02/2022,1:04:07,Pau,Estamos en sigño 21 y siguen habiendo GUERRAS!!??????!,texto,
24/2/22 1:05:05,24/02/2022,1:05:05,Delfi,nos fundimos ((?????? chicos DENSE CUENTA AHR,texto,
24/2/22 1:05:18,24/02/2022,1:05:18,Clari,no un miedo,texto,
24/2/22 1:05:22,24/02/2022,1:05:22,Clari,si se mete eeuu russia,texto,
24/2/22 1:05:24,24/02/2022,1:05:24,Clari,wacho,texto,
24/2/22 1:05:29,24/02/2022,1:05:29,Clari,que ganas de joder q tienen,texto,
24/2/22 1:05:36,24/02/2022,1:05:36,Clari,porque la necesidad de invadir un pais,texto,
24/2/22 1:05:53,24/02/2022,1:05:53,Pau,JAJAJAJAJAJAJAJAJA,texto,
24/2/22 1:06:21,24/02/2022,1:06:21,Pau,adjunto= 00006896-STICKER-2022-02-24-01-06-20.webp,sticker,
24/2/22 2:01:19,24/02/2022,2:01:19,Delfi,adjunto= 00006897-PHOTO-2022-02-24-02-01-19.jpg,photo,
24/2/22 2:02:18,24/02/2022,2:02:18,Taty,HOT,texto,
24/2/22 2:03:14,24/02/2022,2:03:14,Sol,adjunto= 00006899-STICKER-2022-02-24-02-03-14.webp,sticker,
24/2/22 2:04:47,24/02/2022,2:04:47,Delfi,no puedo creer que fume pucho y volvi en bicicleta dsp,texto,
24/2/22 2:04:53,24/02/2022,2:04:53,Delfi,me sentí IRON MAN,texto,
24/2/22 2:18:48,24/02/2022,2:18:48,Pau,OSSSSSSS,texto,
24/2/22 2:18:51,24/02/2022,2:18:51,Pau,QUE SANOOO,texto,
24/2/22 8:56:31,24/02/2022,8:56:31,Delfi,👼🏼👼🏼👼🏼👼🏼👼🏼👼🏼,texto,
24/2/22 8:56:38,24/02/2022,8:56:38,Delfi,siii,texto,
24/2/22 8:56:45,24/02/2022,8:56:45,Delfi,fue re lindo dormir dsp de eso,texto,
24/2/22 13:35:19,24/02/2022,13:35:19,Sofi,eueueuue,texto,
24/2/22 13:35:23,24/02/2022,13:35:23,Sofi,que goto les gusta mas,texto,
24/2/22 13:35:31,24/02/2022,13:35:31,Sofi,adjunto= 00006909-PHOTO-2022-02-24-13-35-31.jpg,photo,
24/2/22 13:35:33,24/02/2022,13:35:33,Sofi,adjunto= 00006910-PHOTO-2022-02-24-13-35-33.jpg,photo,
24/2/22 13:35:33,24/02/2022,13:35:33,Sofi,adjunto= 00006911-PHOTO-2022-02-24-13-35-33.jpg,photo,
24/2/22 13:35:50,24/02/2022,13:35:50,Sofi,esta me parece mas linda por el pasto pero nose mi cara,texto,
24/2/22 13:36:59,24/02/2022,13:36:59,Delfi,HOT,texto,
24/2/22 13:37:13,24/02/2022,13:37:13,Delfi,a mi me gusta esa,texto,
24/2/22 13:39:11,24/02/2022,13:39:11,Michu,Same,texto,
24/2/22 13:39:34,24/02/2022,13:39:34,Sofi,posta???,texto,
24/2/22 13:39:35,24/02/2022,13:39:35,Sofi,ofa,texto,
24/2/22 13:39:39,24/02/2022,13:39:39,Sofi,pero esta no es mas cute,texto,
24/2/22 13:56:43,24/02/2022,13:56:43,Pau,adjunto= 00006919-PHOTO-2022-02-24-13-56-42.jpg,photo,
24/2/22 13:57:08,24/02/2022,13:57:08,Pau,Información?,texto,
24/2/22 13:57:16,24/02/2022,13:57:16,Sofi,quien es?,texto,
24/2/22 13:59:36,24/02/2022,13:59:36,Sofi,chicas creo q voy a ir a la guardia,texto,
24/2/22 13:59:40,24/02/2022,13:59:40,Sofi,porqie tengo varicela,texto,
24/2/22 13:59:42,24/02/2022,13:59:42,Sofi,jajaj joda no,texto,
24/2/22 13:59:43,24/02/2022,13:59:43,Sofi,ya tuve,texto,
24/2/22 13:59:44,24/02/2022,13:59:44,Sofi,pero,texto,
24/2/22 13:59:59,24/02/2022,13:59:59,Sofi,tengo ronchas en tdo el cuerpo con liquido y se estan expandiendo muy rapido,texto,
24/2/22 14:00:06,24/02/2022,14:00:06,Valen,Aiii noooo,texto,
24/2/22 14:00:08,24/02/2022,14:00:08,Valen,Anda si o siiii,texto,
24/2/22 14:00:19,24/02/2022,14:00:19,Sofi,adjunto= 00006930-PHOTO-2022-02-24-14-00-19.jpg,photo,
24/2/22 14:00:41,24/02/2022,14:00:41,Sofi,me pica TODO mucho,texto,
24/2/22 14:01:13,24/02/2022,14:01:13,Valen,Siiiii,texto,
24/2/22 14:01:29,24/02/2022,14:01:29,Valen,No solo eso,texto,
24/2/22 14:01:53,24/02/2022,14:01:53,Valen,Aia 🥺,texto,
24/2/22 14:01:57,24/02/2022,14:01:57,Valen,Anda ahora,texto,
24/2/22 14:01:58,24/02/2022,14:01:58,Valen,X las dudas,texto,
24/2/22 14:10:20,24/02/2022,14:10:20,Taty,Uuu,texto,
24/2/22 14:10:22,24/02/2022,14:10:22,Taty,Anda,texto,
24/2/22 14:10:26,24/02/2022,14:10:26,Taty,Comiste algo raro?,texto,
24/2/22 14:10:30,24/02/2022,14:10:30,Taty,No se tal vez te salió x eso,texto,
24/2/22 14:11:01,24/02/2022,14:11:01,Taty,A mi me gusta estaaaa,texto,
24/2/22 14:11:24,24/02/2022,14:11:24,Clari,Noooo wtf,texto,
24/2/22 14:11:33,24/02/2022,14:11:33,Clari,Cambie de tel,texto,
24/2/22 14:11:36,24/02/2022,14:11:36,Clari,Again,texto,
24/2/22 14:16:36,24/02/2022,14:16:36,Taty,A cual ?,texto,
24/2/22 14:19:48,24/02/2022,14:19:48,Clari,Un iphone 5 viejo,texto,
24/2/22 14:19:51,24/02/2022,14:19:51,Clari,De mi mama,texto,
24/2/22 14:37:12,24/02/2022,14:37:12,Maiu,Chicas,texto,
24/2/22 14:37:35,24/02/2022,14:37:35,Maiu,Alguna tiene la cancion grabada de chamber choir la africana que cantaron en uk,texto,
24/2/22 14:37:37,24/02/2022,14:37:37,Maiu,?,texto,
24/2/22 14:37:45,24/02/2022,14:37:45,Sofi,nopppp,texto,
24/2/22 14:38:32,24/02/2022,14:38:32,Taty,Nouu,texto,
24/2/22 14:38:36,24/02/2022,14:38:36,Taty,Aaaah,texto,
24/2/22 14:38:38,24/02/2022,14:38:38,Taty,Y funciona bien ?,texto,
24/2/22 15:02:37,24/02/2022,15:02:37,Sol,audio omitido,texto,
24/2/22 15:02:42,24/02/2022,15:02:42,Sol,Esta Maiu?,texto,
24/2/22 18:27:43,24/02/2022,18:27:43,Clari,TENGO VIERNES LIBRE EN LA FACU LA CONCHA DE TU HERMANAAAAAAA,texto,
24/2/22 18:30:21,24/02/2022,18:30:21,Michu,GOOOOOD,texto,
24/2/22 18:31:04,24/02/2022,18:31:04,Clari,GOZANDOOOO,texto,
24/2/22 18:31:04,24/02/2022,18:31:04,Delfi,GOOOODDDD MATCHING CLARI,texto,
24/2/22 18:31:08,24/02/2022,18:31:08,Delfi,YO TMB,texto,
24/2/22 18:51:43,24/02/2022,18:51:43,Clari,adjunto= 00006962-STICKER-2022-02-24-18-51-43.webp,sticker,
24/2/22 19:00:31,24/02/2022,19:00:31,Taty,QUE GANASSS,texto,
24/2/22 19:00:32,24/02/2022,19:00:32,Taty,q biennnn,texto,
24/2/22 19:13:20,24/02/2022,19:13:20,Sofi,alguien me vende,texto,
24/2/22 19:13:22,24/02/2022,19:13:22,Sofi,azucar moreno,texto,
24/2/22 19:13:23,24/02/2022,19:13:23,Sofi,plis,texto,
24/2/22 19:16:48,24/02/2022,19:16:48,Pau,adjunto= 00006968-STICKER-2022-02-24-19-16-47.webp,sticker,
24/2/22 19:17:51,24/02/2022,19:17:51,Clari,Llegoa casa y te mando,texto,
24/2/22 21:03:37,24/02/2022,21:03:37,Clari,Queres azucat,texto,
24/2/22 21:03:40,24/02/2022,21:03:40,Clari,?,texto,
24/2/22 21:04:33,24/02/2022,21:04:33,Sofi,siiii,texto,
24/2/22 21:04:37,24/02/2022,21:04:37,Sofi,banca q no toy en casa igual,texto,
24/2/22 21:07:29,24/02/2022,21:07:29,Clari,Dale,texto,
24/2/22 23:19:56,24/02/2022,23:19:56,Michu,Alguna de lvl alto quiere venderme tarta de queso de cabra,texto,
24/2/22 23:20:29,24/02/2022,23:20:29,Michu,adjunto= 00006976-PHOTO-2022-02-24-23-20-29.jpg,photo,
25/2/22 1:02:25,25/02/2022,1:02:25,Sofi,AHRE,texto,
25/2/22 1:02:30,25/02/2022,1:02:30,Sofi,eso me tienta en la vida real,texto,
25/2/22 1:02:31,25/02/2022,1:02:31,Sofi,jajajaja,texto,
25/2/22 9:30:49,25/02/2022,9:30:49,Michu,Seim la vdd,texto,
25/2/22 10:00:58,25/02/2022,10:00:58,Maiu,Heyy,texto,
25/2/22 10:01:13,25/02/2022,10:01:13,Maiu,Hoy me voy al campo con mi flia,texto,
25/2/22 10:01:40,25/02/2022,10:01:40,Maiu,Alguna lw pinta unos manguitos y adoptar una frida hasta el lunes?,texto,
25/2/22 10:13:56,25/02/2022,10:13:56,Michu,Ay ojala :(,texto,
25/2/22 10:17:36,25/02/2022,10:17:36,Michu,adjunto= 00006985-PHOTO-2022-02-25-10-17-36.jpg,photo,
25/2/22 10:17:39,25/02/2022,10:17:39,Michu,Alfuna tiene esa,texto,
25/2/22 10:17:42,25/02/2022,10:17:42,Michu,Xd,texto,
25/2/22 11:48:29,25/02/2022,11:48:29,Clari,Uuu re pero con cochi ripp,texto,
25/2/22 11:53:03,25/02/2022,11:53:03,Sofi,uuuu,texto,
25/2/22 11:53:07,25/02/2022,11:53:07,Sofi,no puedo 😞😞,texto,
25/2/22 11:53:17,25/02/2022,11:53:17,Sofi,cornuda,texto,
25/2/22 11:54:04,25/02/2022,11:54:04,Michu,x_X,texto,
25/2/22 11:54:12,25/02/2022,11:54:12,Michu,VOS,texto,
25/2/22 11:54:16,25/02/2022,11:54:16,Michu,🤫🩰,texto,
25/2/22 11:56:26,25/02/2022,11:56:26,Pau,Yo tengo 3,texto,
25/2/22 11:56:30,25/02/2022,11:56:30,Pau,Las queres?,texto,
25/2/22 11:57:49,25/02/2022,11:57:49,Michu,Sisisisiis,texto,
25/2/22 12:17:51,25/02/2022,12:17:51,Sol,Alguien me vende 6 muffins de frambuesa??,texto,
25/2/22 12:18:17,25/02/2022,12:18:17,Pau,Ahi te puse 4,texto,
25/2/22 12:18:19,25/02/2022,12:18:19,Pau,A la venta,texto,
25/2/22 12:21:42,25/02/2022,12:21:42,Sol,Graciassss,texto,
25/2/22 12:50:30,25/02/2022,12:50:30,Maiu,Alguna me vende brown sugar?,texto,
25/2/22 12:56:33,25/02/2022,12:56:33,Michu,Estoy haciendolo u.u,texto,
25/2/22 12:58:16,25/02/2022,12:58:16,Maiu,Graciass,texto,
25/2/22 12:58:49,25/02/2022,12:58:49,Michu,Tengo 2 lol,texto,
25/2/22 12:58:50,25/02/2022,12:58:50,Michu,Fijate,texto,
25/2/22 12:58:51,25/02/2022,12:58:51,Michu,Puse en vent,texto,
25/2/22 12:59:45,25/02/2022,12:59:45,Maiu,Godd,texto,
25/2/22 12:59:49,25/02/2022,12:59:49,Maiu,Gracias,texto,
25/2/22 12:59:55,25/02/2022,12:59:55,Michu,🤝,texto,
25/2/22 13:00:27,25/02/2022,13:00:27,Michu,Genial hacer negocios con vos,texto,
25/2/22 13:00:28,25/02/2022,13:00:28,Michu,JAJAJAJAJ,texto,
25/2/22 13:15:36,25/02/2022,13:15:36,Maiu,Sameee,texto,
25/2/22 15:00:29,25/02/2022,15:00:29,Sofi,chicas,texto,
25/2/22 15:00:37,25/02/2022,15:00:37,Sofi,siento que me drogaron ayer antes de dormir,texto,
25/2/22 15:00:44,25/02/2022,15:00:44,Sofi,pero estoy sola en casa osea nadie me pudo drogar,texto,
25/2/22 15:00:46,25/02/2022,15:00:46,Sofi,tuve tipo,texto,
25/2/22 15:00:51,25/02/2022,15:00:51,Sofi,7 sueños,texto,
25/2/22 15:00:55,25/02/2022,15:00:55,Sofi,uno adentro del otor,texto,
25/2/22 15:00:59,25/02/2022,15:00:59,Sofi,y cada vez que me despertaba,texto,
25/2/22 15:01:01,25/02/2022,15:01:01,Sofi,era otro sueño,texto,
25/2/22 15:01:08,25/02/2022,15:01:08,Sofi,y tengo miedo de que esto ahora sea un sueño,texto,
25/2/22 15:01:24,25/02/2022,15:01:24,Sofi,siento que quede inoperante todo el dia porque estoy tipo en un viaje astral trance,texto,
25/2/22 15:01:25,25/02/2022,15:01:25,Sofi,JAJAJAJA,texto,
25/2/22 15:01:30,25/02/2022,15:01:30,Sofi,no voy a poder hacer NADA hoy,texto,
25/2/22 15:05:52,25/02/2022,15:05:52,Pau,JAJAJAJAJA,texto,
25/2/22 15:05:54,25/02/2022,15:05:54,Pau,nooo,texto,
25/2/22 15:05:57,25/02/2022,15:05:57,Pau,Estas despuerta ya,texto,
25/2/22 15:06:03,25/02/2022,15:06:03,Pau,Era todo un sueño nomasp,texto,
25/2/22 15:09:59,25/02/2022,15:09:59,Taty,Hace algo que te saque de ese mood,texto,
25/2/22 15:10:03,25/02/2022,15:10:03,Taty,No se tírate a la pile,texto,
25/2/22 15:10:05,25/02/2022,15:10:05,Taty,O salí a correr,texto,
25/2/22 15:10:10,25/02/2022,15:10:10,Taty,Bueno muy manija jajaja,texto,
25/2/22 15:10:22,25/02/2022,15:10:22,Taty,Pero algo que te haga darte cuenta,texto,
25/2/22 15:16:11,25/02/2022,15:16:11,Clari,Aaaa q bajonaso,texto,
25/2/22 15:16:15,25/02/2022,15:16:15,Clari,Jssjss,texto,
25/2/22 15:16:16,25/02/2022,15:16:16,Clari,Banvo,texto,
25/2/22 15:16:58,25/02/2022,15:16:58,Sofi,adjunto= 00007038-PHOTO-2022-02-25-15-16-58.jpg,photo,
25/2/22 15:35:08,25/02/2022,15:35:08,Michu,QUEEE,texto,
25/2/22 15:35:10,25/02/2022,15:35:10,Michu,ALTO INCEPTION AMIGA,texto,
25/2/22 15:35:22,25/02/2022,15:35:22,Michu,messirve B),texto,
25/2/22 15:35:33,25/02/2022,15:35:33,Michu,nie4n,texto,
25/2/22 15:35:34,25/02/2022,15:35:34,Michu,bien,texto,
25/2/22 18:05:12,25/02/2022,18:05:12,Clari,Hoy previamos en mi casa?,texto,
25/2/22 18:05:32,25/02/2022,18:05:32,Clari,Quien suma,texto,
25/2/22 18:48:05,25/02/2022,18:48:05,Pau,SI,texto,
25/2/22 18:48:08,25/02/2022,18:48:08,Pau,DALE,texto,
25/2/22 18:48:12,25/02/2022,18:48:12,Pau,SI,texto,
25/2/22 19:08:59,25/02/2022,19:08:59,Michu,Siii,texto,
25/2/22 19:09:03,25/02/2022,19:09:03,Michu,Yo tengo cena pero sum0,texto,
25/2/22 19:09:08,25/02/2022,19:09:08,Michu,Una*,texto,
25/2/22 19:12:39,25/02/2022,19:12:39,Clari,Vengan cuando quierannnn,texto,
25/2/22 19:14:30,25/02/2022,19:14:30,Clari,Tengo comida tambien,texto,
25/2/22 19:17:12,25/02/2022,19:17:12,Sofi,tema auto,texto,
25/2/22 19:17:19,25/02/2022,19:17:19,Sofi,yo quiero no ir con el mio en lo posibleeeee,texto,
25/2/22 19:17:24,25/02/2022,19:17:24,Sofi,@5491165552559 vos tenes,texto,
25/2/22 19:17:25,25/02/2022,19:17:25,Sofi,?,texto,
25/2/22 19:27:46,25/02/2022,19:27:46,Pau,Si loka,texto,
25/2/22 19:28:35,25/02/2022,19:28:35,Pau,Os,texto,
25/2/22 19:28:40,25/02/2022,19:28:40,Pau,Yo voy a coMer,texto,
25/2/22 19:30:13,25/02/2022,19:30:13,Delfi,HOLAAAAA,texto,
25/2/22 19:30:19,25/02/2022,19:30:19,Delfi,perdon recién me despierto,texto,
25/2/22 19:30:23,25/02/2022,19:30:23,Delfi,puede venir fefiii????,texto,
25/2/22 19:30:30,25/02/2022,19:30:30,Delfi,tiene ganas de venir,texto,
25/2/22 19:30:42,25/02/2022,19:30:42,Pau,Por mi si,texto,
25/2/22 19:30:42,25/02/2022,19:30:42,Clari,Reee,texto,
25/2/22 19:30:48,25/02/2022,19:30:48,Michu,see,texto,
25/2/22 19:30:49,25/02/2022,19:30:49,Michu,que venga,texto,
25/2/22 19:30:54,25/02/2022,19:30:54,Clari,Lolllll,texto,
25/2/22 19:30:55,25/02/2022,19:30:55,Michu,entramos en 1 auto???,texto,
25/2/22 19:30:57,25/02/2022,19:30:57,Pau,Puedo ofrecer un SMIRNOFFNDE SANDIA,texto,
25/2/22 19:30:56,25/02/2022,19:30:56,Michu,ese es el tema,texto,
25/2/22 19:30:59,25/02/2022,19:30:59,Michu,antes que nada,texto,
25/2/22 19:31:05,25/02/2022,19:31:05,Pau,PORQUE?,texto,
25/2/22 19:31:10,25/02/2022,19:31:10,Clari,Nop,texto,
25/2/22 19:31:11,25/02/2022,19:31:11,Pau,Ai no iba con mayuscula,texto,
25/2/22 19:31:12,25/02/2022,19:31:12,Michu,no tenemos otro auto creo???,texto,
25/2/22 19:31:16,25/02/2022,19:31:16,Michu,solo el de pau,texto,
25/2/22 19:31:20,25/02/2022,19:31:20,Michu,como,texto,
25/2/22 19:31:22,25/02/2022,19:31:22,Michu,quienes somos,texto,
25/2/22 19:31:25,25/02/2022,19:31:25,Clari,Yo tengo el problema esq,texto,
25/2/22 19:31:25,25/02/2022,19:31:25,Delfi,UU SHIT,texto,
25/2/22 19:31:26,25/02/2022,19:31:26,Pau,Pero AHH VAMOS A CROBAR DESPUES,texto,
25/2/22 19:31:29,25/02/2022,19:31:29,Michu,delfi pau sofi michu,texto,
25/2/22 19:31:31,25/02/2022,19:31:31,Clari,No se a q hora tengo,texto,
25/2/22 19:31:36,25/02/2022,19:31:36,Michu,clari,texto,
25/2/22 19:31:37,25/02/2022,19:31:37,Michu,fefi,texto,
25/2/22 19:31:41,25/02/2022,19:31:41,Michu,chau,texto,
25/2/22 19:31:45,25/02/2022,19:31:45,Michu,no entramos con fefi x.x,texto,
25/2/22 19:31:47,25/02/2022,19:31:47,Clari,Y no llegamos al free,texto,
25/2/22 19:31:53,25/02/2022,19:31:53,Clari,Quizas,texto,
25/2/22 19:32:00,25/02/2022,19:32:00,Michu,yo voy a caer a lo de clari tipo 12.30,texto,
25/2/22 19:32:01,25/02/2022,19:32:01,Clari,Entonces paja depender de mi auto,texto,
25/2/22 19:32:04,25/02/2022,19:32:04,Delfi,que cosa,texto,
25/2/22 19:32:10,25/02/2022,19:32:10,Clari,Auto,texto,
25/2/22 19:32:15,25/02/2022,19:32:15,Delfi,aaaa,texto,
25/2/22 19:32:21,25/02/2022,19:32:21,Delfi,pero pensé que íbamos con el de pau,texto,
25/2/22 19:32:27,25/02/2022,19:32:27,Clari,No entramos todas,texto,
25/2/22 19:32:33,25/02/2022,19:32:33,Clari,Tamos viendo de poner otro auto,texto,
25/2/22 19:33:26,25/02/2022,19:33:26,Delfi,sino banquen,texto,
25/2/22 19:33:32,25/02/2022,19:33:32,Delfi,no viene nadie más?,texto,
25/2/22 19:33:38,25/02/2022,19:33:38,Clari,No see,texto,
25/2/22 19:33:40,25/02/2022,19:33:40,Delfi,pense que éramos más,texto,
25/2/22 19:33:44,25/02/2022,19:33:44,Delfi,solchu maiu,texto,
25/2/22 19:33:47,25/02/2022,19:33:47,Delfi,?,texto,
25/2/22 19:35:10,25/02/2022,19:35:10,Sofi,la otra es q nos la encontremos ahi,texto,
25/2/22 19:35:11,25/02/2022,19:35:11,Sofi,a ella,texto,
25/2/22 19:35:24,25/02/2022,19:35:24,Sofi,pero no es la idea o no?,texto,
25/2/22 19:35:28,25/02/2022,19:35:28,Sofi,tipo ella vendria con nosotras,texto,
25/2/22 19:35:38,25/02/2022,19:35:38,Michu,creo que no querian venir o no podian,texto,
25/2/22 19:35:40,25/02/2022,19:35:40,Pau,Sino si me para la cana paga fefi la multa BBBBBBBBREN,texto,
25/2/22 20:09:05,25/02/2022,20:09:05,Delfi,JAJAJA LUCHO REYES ME DIJO QUE HAGAMOS FRE,texto,
25/2/22 20:09:06,25/02/2022,20:09:06,Delfi,PRE,texto,
25/2/22 20:09:55,25/02/2022,20:09:55,Pau,Quien es ese???,texto,
25/2/22 20:09:58,25/02/2022,20:09:58,Clari,quien es,texto,
25/2/22 20:10:02,25/02/2022,20:10:02,Clari,Skjsjajjsjsjajajajajjajajjsja,texto,
25/2/22 20:10:10,25/02/2022,20:10:10,Clari,Flashie el ex de pau jsjjsjs,texto,
25/2/22 20:12:00,25/02/2022,20:12:00,Delfi,adjunto= 00007118-PHOTO-2022-02-25-20-12-00.jpg,photo,
25/2/22 20:12:00,25/02/2022,20:12:00,Delfi,adjunto= 00007119-PHOTO-2022-02-25-20-12-00.jpg,photo,
25/2/22 20:12:02,25/02/2022,20:12:02,Delfi,adjunto= 00007120-PHOTO-2022-02-25-20-12-02.jpg,photo,
25/2/22 20:12:23,25/02/2022,20:12:23,Clari,A LA PIJA,texto,
25/2/22 20:12:26,25/02/2022,20:12:26,Pau,PoppooooppppppJAJAJAJAJAA,texto,
25/2/22 20:12:27,25/02/2022,20:12:27,Clari,JAJAJJAJAAJAAAAJAJJAJA,texto,
25/2/22 20:12:35,25/02/2022,20:12:35,Pau,ES bad bunny,texto,
25/2/22 20:12:45,25/02/2022,20:12:45,Clari,adjunto= 00007125-AUDIO-2022-02-25-20-12-45.opus,audio,
25/2/22 20:12:52,25/02/2022,20:12:52,Delfi,JAJAJAA,texto,
25/2/22 20:15:48,25/02/2022,20:15:48,Delfi,ya tengo los 7 QR/,texto,
25/2/22 20:15:52,25/02/2022,20:15:52,Delfi,QRs,texto,
25/2/22 20:16:00,25/02/2022,20:16:00,Delfi,pero por otro lado no por ese FALSO CONEJO MALO,texto,
25/2/22 20:16:08,25/02/2022,20:16:08,Delfi,chicas menos mal que le pregunté sino no entrábamos,texto,
25/2/22 20:16:08,25/02/2022,20:16:08,Delfi,dios,texto,
25/2/22 20:16:53,25/02/2022,20:16:53,Delfi,fefi,texto,
25/2/22 20:17:00,25/02/2022,20:17:00,Delfi,quizas viene maya,texto,
25/2/22 20:17:08,25/02/2022,20:17:08,Delfi,y si es así yo voy con ella en uber no pasa nada,texto,
25/2/22 20:17:14,25/02/2022,20:17:14,Delfi,ellas*,texto,
